N,Bubble,Quick,Insert
19506,1573.721000,2.952000,332.986000
19507,1562.864000,2.610000,333.979000
19508,1575.892000,2.619000,333.435000
19509,1580.391000,2.647000,340.309000
19510,1572.803000,2.616000,332.950000
19511,1588.630000,2.648000,339.084000
19512,1584.332000,2.670000,337.982000
19513,1593.049000,2.874000,338.101000
19514,1584.490000,2.695000,338.406000
19515,1581.383000,2.668000,340.004000
19516,1736.960000,2.936000,382.423000
19517,1759.407000,2.966000,373.613000
19518,1761.872000,2.912000,373.706000
19519,1760.475000,3.033000,387.317000
19520,1586.552000,2.569000,339.558000
19521,1588.274000,2.634000,337.916000
19522,1596.035000,2.703000,339.337000
19523,1585.132000,2.670000,339.622000
19524,1669.197000,2.623000,339.296000
19525,1589.367000,2.601000,338.622000
19526,1578.835000,2.812000,339.741000
19527,1591.342000,2.679000,338.695000
19528,1589.988000,2.629000,339.582000
19529,1569.612000,2.651000,336.485000
19530,1567.495000,2.645000,332.934000
19531,1573.325000,2.616000,336.485000
19532,1593.375000,2.684000,336.689000
19533,1595.546000,2.603000,341.352000
19534,1587.043000,2.623000,337.732000
19535,1589.365000,2.627000,338.787000
19536,1578.479000,2.642000,341.099000
19537,1581.764000,2.647000,337.836000
19538,1600.665000,2.996000,338.387000
19539,1586.251000,2.628000,342.368000
19540,1587.258000,2.625000,338.770000
19541,1599.535000,2.878000,340.362000
19542,1590.494000,2.656000,341.253000
19543,1586.217000,2.647000,337.068000
19544,1589.211000,2.651000,339.693000
19545,1576.036000,2.951000,336.975000
19546,1577.042000,2.974000,392.635000
19547,1755.028000,2.988000,421.171000
19548,1764.914000,2.952000,378.891000
19549,1771.378000,3.048000,373.356000
19550,1767.938000,3.067000,348.887000
19551,1590.009000,2.643000,336.509000
19552,1594.616000,2.652000,338.557000
19553,1574.705000,2.631000,341.317000
19554,1599.546000,2.643000,335.745000
19555,1591.614000,2.628000,339.969000
19556,1678.587000,2.596000,337.439000
19557,1589.727000,2.664000,342.202000
19558,1594.720000,2.648000,338.089000
19559,1589.619000,2.610000,336.805000
19560,1597.244000,2.721000,337.697000
19561,1589.876000,2.627000,342.373000
19562,1597.857000,2.749000,338.559000
19563,1597.643000,2.684000,342.325000
19564,1592.133000,2.623000,341.955000
19565,1594.115000,2.636000,339.032000
19566,1597.573000,2.601000,341.505000
19567,1595.828000,2.607000,341.129000
19568,1600.818000,2.781000,340.544000
19569,1597.958000,2.647000,337.559000
19570,1597.087000,2.859000,339.007000
19571,1603.304000,2.672000,342.581000
19572,1600.354000,2.693000,336.162000
19573,1591.563000,2.640000,344.728000
19574,1602.659000,2.600000,341.673000
19575,1596.515000,2.873000,342.707000
19576,1609.318000,2.749000,339.393000
19577,1667.614000,2.958000,376.477000
19578,1777.300000,2.986000,378.125000
19579,1772.712000,2.980000,379.568000
19580,1770.671000,2.946000,374.937000
19581,1705.360000,2.912000,338.052000
19582,1595.083000,2.665000,345.128000
19583,1596.527000,2.907000,340.916000
19584,1605.969000,2.600000,339.784000
19585,1603.360000,2.941000,340.199000
19586,1599.804000,2.605000,341.725000
19587,1594.396000,2.627000,339.870000
19588,1720.307000,2.602000,339.855000
19589,1603.502000,2.652000,340.566000
19590,1599.708000,2.641000,342.080000
19591,1601.217000,2.662000,341.881000
19592,1599.528000,2.990000,345.048000
19593,1603.011000,2.656000,339.332000
19594,1605.591000,2.700000,340.336000
19595,1606.663000,2.618000,340.059000
19596,1600.800000,2.644000,343.888000
19597,1606.475000,2.599000,344.704000
19598,1603.457000,2.632000,342.447000
19599,1595.653000,2.932000,342.209000
19600,1594.712000,2.664000,342.164000
19601,1596.434000,2.640000,341.120000
19602,1596.110000,2.624000,340.192000
19603,1593.836000,2.811000,340.056000
19604,1602.519000,2.635000,343.186000
19605,1602.335000,2.631000,341.494000
19606,1607.719000,2.622000,345.956000
19607,1609.805000,2.655000,386.673000
19608,1753.879000,2.966000,384.799000
19609,1775.897000,2.981000,379.094000
19610,1774.755000,2.930000,379.913000
19611,1784.651000,2.619000,378.723000
19612,1610.926000,2.663000,340.471000
19613,1602.868000,2.633000,341.609000
19614,1600.787000,2.617000,342.672000
19615,1605.161000,2.664000,339.830000
19616,1610.681000,2.689000,341.394000
19617,1613.701000,2.670000,341.669000
19618,1615.889000,2.790000,350.294000
19619,1635.128000,2.828000,352.895000
19620,1701.080000,2.625000,341.607000
19621,1605.265000,2.661000,344.823000
19622,1602.067000,2.637000,343.049000
19623,1603.755000,2.606000,343.891000
19624,1612.830000,2.664000,340.374000
19625,1605.388000,2.636000,341.127000
19626,1614.585000,2.621000,342.300000
19627,1615.025000,2.639000,341.428000
19628,1616.023000,2.944000,342.908000
19629,1610.438000,2.615000,364.957000
19630,1609.145000,2.641000,348.312000
19631,1602.829000,2.945000,341.892000
19632,1600.930000,2.622000,344.353000
19633,1614.275000,2.628000,346.375000
19634,1617.182000,2.934000,339.493000
19635,1607.676000,2.638000,344.087000
19636,1605.820000,2.623000,345.743000
19637,1609.547000,2.592000,339.387000
19638,1736.594000,2.971000,381.057000
19639,1789.184000,3.148000,388.366000
19640,1790.967000,2.970000,379.477000
19641,1805.512000,2.971000,376.742000
19642,1635.079000,2.618000,343.430000
19643,1614.867000,2.623000,343.022000
19644,1612.665000,2.670000,341.434000
19645,1604.398000,2.633000,340.935000
19646,1597.413000,2.707000,336.851000
19647,1618.528000,3.002000,340.767000
19648,1612.781000,2.852000,343.176000
19649,1614.089000,2.626000,343.262000
19650,1603.941000,2.623000,349.556000
19651,1618.117000,2.673000,347.809000
19652,1674.410000,2.622000,343.130000
19653,1614.599000,2.683000,344.920000
19654,1617.810000,2.626000,343.924000
19655,1610.752000,2.614000,349.330000
19656,1615.121000,2.741000,344.568000
19657,1614.378000,2.664000,343.219000
19658,1616.467000,2.631000,340.377000
19659,1619.090000,2.629000,345.263000
19660,1614.374000,2.602000,337.708000
19661,1630.704000,2.687000,344.072000
19662,1611.463000,2.662000,349.618000
19663,1617.704000,3.010000,343.250000
19664,1619.469000,2.668000,344.964000
19665,1616.429000,2.618000,340.808000
19666,1611.237000,2.641000,342.231000
19667,1618.996000,2.702000,346.187000
19668,1685.634000,2.952000,379.939000
19669,1795.662000,3.029000,382.566000
19670,1803.488000,3.001000,382.614000
19671,1777.014000,2.958000,379.355000
19672,1756.363000,2.681000,342.480000
19673,1601.488000,2.683000,350.791000
19674,1615.618000,2.900000,344.886000
19675,1614.172000,2.641000,345.349000
19676,1616.840000,2.644000,348.829000
19677,1616.653000,2.655000,341.157000
19678,1612.119000,2.627000,346.319000
19679,1614.426000,2.650000,340.179000
19680,1601.261000,2.707000,345.094000
19681,1619.725000,2.637000,345.708000
19682,1617.351000,2.639000,342.097000
19683,1720.370000,2.625000,343.190000
19684,1623.486000,2.620000,346.118000
19685,1607.587000,2.633000,343.003000
19686,1620.953000,2.585000,347.595000
19687,1618.267000,2.680000,349.187000
19688,1632.216000,2.682000,343.836000
19689,1606.207000,2.631000,341.322000
19690,1617.695000,2.650000,338.154000
19691,1619.565000,2.649000,344.650000
19692,1624.578000,3.097000,345.017000
19693,1621.844000,2.969000,346.658000
19694,1623.122000,2.690000,343.811000
19695,1613.208000,2.693000,344.418000
19696,1625.165000,2.769000,344.757000
19697,1621.145000,2.683000,348.016000
19698,1658.660000,2.969000,385.719000
19699,1803.062000,2.953000,383.675000
19700,1798.448000,3.008000,382.361000
19701,1782.988000,2.928000,380.996000
19702,1732.837000,2.671000,344.163000
19703,1622.534000,2.671000,343.533000
19704,1618.297000,2.633000,340.322000
19705,1594.139000,2.692000,346.739000
19706,1609.551000,2.646000,341.684000
19707,1622.046000,2.658000,344.779000
19708,1619.909000,2.639000,349.370000
19709,1620.115000,2.632000,349.497000
19710,1619.789000,2.639000,346.368000
19711,1617.366000,2.664000,349.647000
19712,1604.831000,2.674000,343.124000
19713,1615.962000,2.636000,345.449000
19714,1633.350000,3.043000,348.721000
19715,1683.962000,2.701000,345.666000
19716,1619.773000,2.641000,346.103000
19717,1616.738000,2.634000,339.063000
19718,1616.991000,2.676000,346.006000
19719,1628.623000,2.647000,345.639000
19720,1621.268000,2.637000,341.895000
19721,1600.745000,2.636000,346.470000
19722,1630.903000,2.679000,344.485000
19723,1619.198000,2.670000,345.464000
19724,1620.297000,2.663000,346.730000
19725,1625.278000,2.684000,346.403000
19726,1620.666000,2.635000,352.534000
19727,1619.792000,2.635000,345.461000
19728,1648.891000,2.784000,368.687000
19729,1806.874000,2.970000,388.985000
19730,1812.830000,2.976000,387.560000
19731,1795.813000,2.960000,380.667000
19732,1807.592000,2.743000,344.474000
19733,1624.680000,2.661000,343.445000
19734,1621.204000,2.620000,347.082000
19735,1627.673000,2.645000,347.604000
19736,1623.200000,2.678000,343.874000
19737,1627.547000,2.650000,349.408000
19738,1630.984000,2.670000,348.719000
19739,1629.242000,2.973000,345.224000
19740,1621.217000,2.630000,344.482000
19741,1606.551000,2.656000,347.156000
19742,1626.364000,2.661000,347.990000
19743,1625.103000,2.829000,345.570000
19744,1626.977000,2.650000,345.390000
19745,1623.755000,2.630000,347.978000
19746,1711.944000,2.954000,353.811000
19747,1636.152000,2.964000,362.882000
19748,1649.221000,2.635000,348.389000
19749,1630.324000,2.659000,344.345000
19750,1636.671000,2.681000,349.918000
19751,1629.020000,2.659000,346.359000
19752,1621.664000,2.666000,347.574000
19753,1640.092000,2.636000,347.386000
19754,1635.877000,2.646000,344.379000
19755,1635.280000,2.672000,346.277000
19756,1636.222000,2.657000,349.660000
19757,1626.851000,2.924000,348.462000
19758,1649.100000,2.804000,378.016000
19759,1813.417000,3.015000,382.886000
19760,1809.806000,2.969000,386.992000
19761,1801.002000,2.961000,386.068000
19762,1753.217000,2.982000,352.998000
19763,1633.437000,2.659000,352.442000
19764,1629.690000,2.668000,345.419000
19765,1633.218000,2.660000,348.788000
19766,1621.082000,2.771000,350.554000
19767,1634.790000,2.710000,351.720000
19768,1644.287000,2.646000,346.928000
19769,1632.105000,2.984000,351.634000
19770,1638.745000,2.662000,347.041000
19771,1616.832000,2.710000,346.355000
19772,1632.661000,2.668000,349.764000
19773,1632.988000,2.654000,344.161000
19774,1624.768000,2.682000,346.656000
19775,1627.234000,2.906000,347.709000
19776,1646.993000,2.962000,362.215000
19777,1660.025000,2.650000,401.893000
19778,1670.049000,2.689000,352.247000
19779,1637.733000,2.648000,345.915000
19780,1631.901000,2.890000,348.540000
19781,1624.369000,2.672000,348.230000
19782,1632.609000,2.712000,341.915000
19783,1644.822000,2.674000,346.202000
19784,1635.907000,2.670000,350.775000
19785,1627.759000,2.779000,345.662000
19786,1635.712000,2.679000,348.106000
19787,1631.526000,2.700000,346.420000
19788,1678.751000,2.844000,378.868000
19789,1810.014000,2.978000,385.441000
19790,1808.909000,3.012000,386.637000
19791,1806.812000,2.969000,384.389000
19792,1779.706000,2.933000,350.075000
19793,1642.174000,2.633000,348.338000
19794,1633.070000,2.671000,350.541000
19795,1636.280000,2.672000,347.383000
19796,1632.030000,2.649000,350.081000
19797,1636.476000,2.651000,347.749000
19798,1633.279000,2.755000,349.939000
19799,1632.356000,2.692000,344.921000
19800,1623.490000,2.695000,350.940000
19801,1633.239000,2.698000,347.177000
19802,1634.972000,2.648000,345.335000
19803,1639.669000,2.673000,350.406000
19804,1635.603000,2.771000,348.552000
19805,1637.661000,2.674000,348.850000
19806,1633.970000,2.653000,348.577000
19807,1636.413000,2.736000,351.881000
19808,1649.499000,2.965000,356.501000
19809,1713.137000,2.713000,350.417000
19810,1643.459000,2.927000,346.331000
19811,1645.289000,2.656000,345.480000
19812,1643.071000,2.661000,345.733000
19813,1641.105000,2.652000,347.684000
19814,1627.544000,2.863000,347.883000
19815,1643.395000,3.010000,353.030000
19816,1641.748000,2.912000,348.965000
19817,1638.550000,2.677000,350.132000
19818,1712.733000,2.984000,382.673000
19819,1819.107000,2.982000,390.453000
19820,1828.945000,2.937000,386.804000
19821,1804.848000,3.028000,403.327000
19822,1713.256000,2.913000,349.724000
19823,1635.165000,2.705000,346.301000
19824,1636.259000,2.633000,351.002000
19825,1626.234000,2.666000,345.575000
19826,1641.879000,2.651000,344.943000
19827,1628.013000,2.675000,347.153000
19828,1628.492000,2.661000,352.056000
19829,1631.002000,2.690000,346.088000
19830,1645.043000,2.665000,348.752000
19831,1643.082000,2.699000,350.731000
19832,1636.470000,2.747000,349.743000
19833,1639.528000,2.678000,352.071000
19834,1628.919000,2.655000,349.575000
19835,1635.876000,2.684000,346.130000
19836,1629.823000,2.681000,349.108000
19837,1642.998000,2.679000,349.912000
19838,1642.676000,2.657000,347.139000
19839,1628.722000,2.654000,361.114000
19840,1733.763000,2.659000,346.387000
19841,1628.044000,2.672000,348.171000
19842,1642.454000,2.634000,348.347000
19843,1639.561000,2.669000,353.665000
19844,1639.975000,2.692000,344.266000
19845,1636.292000,2.689000,345.025000
19846,1644.510000,2.855000,349.532000
19847,1643.485000,2.692000,350.171000
19848,1769.639000,3.037000,388.695000
19849,1826.492000,3.003000,390.733000
19850,1820.529000,3.059000,384.479000
19851,1814.208000,3.050000,416.551000
19852,1676.238000,2.675000,349.833000
19853,1656.380000,2.672000,349.010000
19854,1640.065000,2.662000,353.748000
19855,1647.274000,2.846000,352.221000
19856,1647.980000,2.671000,351.373000
19857,1640.606000,2.672000,348.356000
19858,1642.062000,2.669000,352.265000
19859,1649.352000,2.693000,348.482000
19860,1649.161000,2.663000,350.204000
19861,1646.794000,2.684000,349.892000
19862,1653.756000,2.741000,350.598000
19863,1654.955000,2.708000,350.559000
19864,1654.385000,2.677000,352.714000
19865,1650.772000,2.728000,349.694000
19866,1637.050000,2.639000,348.270000
19867,1630.687000,2.700000,352.373000
19868,1644.229000,2.984000,353.355000
19869,1643.264000,2.715000,354.739000
19870,1643.280000,3.014000,364.394000
19871,1728.530000,2.687000,353.096000
19872,1648.442000,2.674000,349.771000
19873,1637.829000,2.705000,349.528000
19874,1639.111000,2.644000,350.427000
19875,1664.522000,2.671000,349.694000
19876,1647.734000,2.662000,350.667000
19877,1647.956000,2.834000,379.677000
19878,1842.204000,3.005000,390.349000
19879,1823.775000,3.068000,390.144000
19880,1825.973000,3.001000,386.567000
19881,1826.260000,2.683000,350.593000
19882,1646.020000,2.958000,348.881000
19883,1656.230000,2.675000,351.432000
19884,1627.752000,2.675000,347.574000
19885,1644.258000,2.697000,355.878000
19886,1653.652000,2.971000,352.454000
19887,1647.467000,2.732000,349.560000
19888,1652.744000,2.701000,354.250000
19889,1660.927000,2.661000,353.763000
19890,1650.220000,2.647000,352.754000
19891,1649.703000,2.713000,355.606000
19892,1653.765000,2.689000,357.423000
19893,1659.000000,2.957000,349.974000
19894,1658.644000,2.702000,349.334000
19895,1654.871000,2.678000,353.791000
19896,1657.640000,2.685000,353.835000
19897,1653.171000,2.721000,352.348000
19898,1649.941000,2.704000,353.024000
19899,1650.932000,2.663000,358.198000
19900,1655.374000,2.688000,351.335000
19901,1651.801000,2.647000,362.928000
19902,1727.136000,2.691000,352.226000
19903,1656.352000,2.706000,350.809000
19904,1647.466000,2.648000,351.790000
19905,1638.575000,2.699000,348.123000
19906,1642.792000,2.650000,346.314000
19907,1768.367000,3.021000,388.032000
19908,1842.873000,3.050000,393.994000
19909,1830.135000,3.005000,391.606000
19910,1844.765000,3.282000,422.540000
19911,1695.590000,3.034000,353.982000
19912,1657.982000,2.740000,351.832000
19913,1658.255000,2.705000,348.047000
19914,1663.836000,2.671000,352.103000
19915,1654.225000,2.670000,354.257000
19916,1656.221000,2.731000,354.078000
19917,1657.348000,2.699000,351.209000
19918,1641.632000,2.650000,345.978000
19919,1645.127000,2.674000,351.187000
19920,1637.313000,2.688000,353.533000
19921,1669.747000,2.701000,353.413000
19922,1656.772000,2.766000,353.916000
19923,1663.408000,2.713000,353.645000
19924,1642.646000,2.676000,351.414000
19925,1645.806000,2.659000,347.180000
19926,1642.453000,2.706000,360.883000
19927,1657.062000,2.976000,352.310000
19928,1698.454000,2.651000,356.189000
19929,1654.759000,2.655000,350.848000
19930,1664.128000,2.674000,353.577000
19931,1657.582000,2.681000,351.957000
19932,1660.710000,2.726000,358.922000
19933,1729.659000,2.677000,351.813000
19934,1666.325000,2.686000,351.029000
19935,1655.481000,2.669000,351.888000
19936,1657.329000,2.643000,388.340000
19937,1848.755000,2.990000,392.565000
19938,1854.601000,3.074000,393.323000
19939,1836.053000,2.984000,391.444000
19940,1820.683000,2.651000,352.924000
19941,1658.515000,2.668000,351.287000
19942,1665.105000,2.693000,353.396000
19943,1656.874000,2.687000,354.178000
19944,1663.873000,2.733000,357.150000
19945,1661.739000,2.695000,351.837000
19946,1669.253000,2.751000,352.178000
19947,1663.825000,3.029000,352.794000
19948,1666.662000,2.680000,352.986000
19949,1660.228000,2.957000,355.293000
19950,1666.160000,2.705000,356.119000
19951,1671.127000,2.674000,353.721000
19952,1669.715000,3.027000,355.052000
19953,1664.402000,2.694000,351.618000
19954,1672.496000,2.710000,351.095000
